districtID	economy	totalSales	totalPopularity	averageRating	categoryEntropy	averageCategoryDivergence	degreeCus	degreeDist	numberofCustomers	numberofShops	incomeEntropy	avgCusEntropy	fracofDessert	dessertCS	pairwise	cusEigen	dEigen
124.0	11044.4	189989.285333	1162.37678525	4.24748263942	2.27323236518	0.116690754123	0.286617389773	12.1946717778	3985.0	33.0	4.62056363049	0.572168566126	0.151515151515	0.0210317545531	0.20171715049	0.0414870598285	0.13331249869
125.0	2908.8	235448.495	1680.63721791	4.28599547908	2.10657733323	0.149700625524	0.46721987133	6.01423631038	14722.0	14.0	4.12497513337	0.495080976802	0.0714285714286	0.0210412783509	0.236757857586	0.0839408390632	0.0337379080764
126.0	1826.55895181	121515.003333	914.206939225	4.68865737867	2.07944154168	0.199236616465	0.500771590175	9.68245939043	11324.0	16.0	4.62308711352	0.605196904304	0.125	0.0207502117111	0.270344182736	0.0846758373625	0.096278088523
127.0	2397.85774	948701.324984	17606.1042872	4.3430092282	2.15937461018	0.147036465686	0.330403775846	5.45525143257	50777.0	84.0	2.40286252351	0.276999032565	0.130952380952	0.0261491242615	0.282652241795	0.0556000861303	0.00879564262815
128.0	4542.0	4057725.55441	45769.3559028	4.57377098198	2.30394889581	0.177915231811	0.96558200636	9.67277845487	92063.0	125.0	4.86428635055	0.552311659644	0.184	0.0459556171443	0.324616542181	0.186815644458	0.089740617685
129.0	2003.98631128	967426.43	14624.8004134	4.63871721214	2.44224117855	0.133656032055	0.777166547376	10.5292340147	20876.0	51.0	5.47204012771	0.66589314092	0.0980392156863	0.0316680861	0.250950785297	0.137005920302	0.111253028661
130.0	3.7	4.68333333333		4.62320441989	0.0	0.999746713028	0.0131262115623	0.108404777601	38.0	1.0	2.76010348481	0.764352971548	0.0	0.0492389587136	0.0952005248516	0.00082940037164	7.89391963599e-06
131.0	1511.13253498	829317.006667	9795.36165966	4.5656264275	2.26285773036	0.141400261037	0.584347934243	6.63680608198	15121.0	40.0	5.0767963959	0.583474456773	0.075	0.0255539711887	0.251694017228	0.104852777631	0.0635229005991
132.0	1973.1	74316.579	811.541583494	4.82499881224	1.74786809747	0.245533100825	0.140984631181	5.39572212036	2037.0	7.0	4.10094947837	0.521416618157	0.142857142857	0.0293544973469	0.155980342176	0.0200115746589	0.0278076948422
134.0	3917.0	505654.665976	6583.99762182	4.66185982836	2.15981703176	0.194153129299	0.630871681811	7.48627588419	18013.0	40.0	5.20021769876	0.582965180781	0.25	0.0634934900619	0.283953665621	0.111216982226	0.0531703171008
135.0	77.3294	9695.19416667	81.130463975	4.32293584849	1.79175946923	0.201034696497	0.0970963243908	1.9336234269	519.0	6.0	3.99346892802	0.762291015744	0.0	0.0619392431358	0.111275239086	0.00697559784013	0.000872433897844
